source,target,rel,weight
Staples::Healthcare Supplies > Personal Care > Skin Care > Lip Balm,Walmart::Personal Care > Men's Essentials > Men's Hair & Beard Care > Beard Balm,SAME_AS,0.3673
Staples::Healthcare Supplies > Personal Care > Skin Care > Lotion & Moisturizer,Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,CROSS_LISTED_UNDER,0.3333
Staples::Healthcare Supplies > Personal Care > Skin Care > Lotion & Moisturizer,Walmart::Personal Care > Bath & Body > Lotion,SAME_AS,0.4036
Staples::Healthcare Supplies > Personal Care > Skin Care > Lotion & Moisturizer,Walmart::Personal Care > Feminine Care > Vaginal Moisturizers,SAME_AS,0.4422
Staples::Healthcare Supplies > Personal Care > Skin Care > Skin Care Treatment,Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,CROSS_LISTED_UNDER,0.3333
Staples::Healthcare Supplies > Personal Care > Skin Care > Skin Care Treatment,Walmart::Health and Medicine > Medicine Cabinet > Skin Treatments,SAME_AS,0.4598
Staples::Healthcare Supplies > Personal Care > Skin Care > Skin Care Treatment,Walmart::Personal Care > Bath & Body > Fall Skin Care Essentials,SAME_AS,0.4131
Staples::Healthcare Supplies > Personal Care > Skin Care > Sunscreen & Sunblock,Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,CROSS_LISTED_UNDER,0.3333
Staples::Healthcare Supplies > Personal Care > Skin Care > Sunscreen & Sunblock,Walmart::Personal Care > Sun Care > Kids & Baby Sunscreen,SAME_AS,0.3821
Staples::Healthcare Supplies > Personal Care > Skin Care > Sunscreen & Sunblock,Walmart::Personal Care > Sun Care > Sunscreen Sprays,SAME_AS,0.3964
Staples::Healthcare Supplies > Personal Care > Skin Care > Sunscreen & Sunblock,Walmart::Personal Care > Sun Care > Neutrogena Sunscreen,SAME_AS,0.3455
Staples::Healthcare Supplies > Personal Care > Skin Care > Sunscreen & Sunblock,Walmart::Personal Care > Sun Care > Mindful Living Sunscreen,SAME_AS,0.3388
Staples::Healthcare Supplies > Personal Care > Skin Care > Sunscreen & Sunblock,Walmart::Personal Care > Sun Care > Coppertone Sunscreen,SAME_AS,0.3509
Staples::Healthcare Supplies > Personal Care > Skin Care > Sunscreen & Sunblock,Walmart::Personal Care > Sun Care > Mineral Sunscreen,SAME_AS,0.3868
Staples::Healthcare Supplies > Personal Care > Skin Care > Sunscreen & Sunblock,Walmart::Personal Care > Sun Care > Aveeno Sunscreen,SAME_AS,0.3772
Staples::Healthcare Supplies > Personal Care > Skin Care > Sunscreen & Sunblock,Walmart::Personal Care > Sun Care > Sunscreen sticks,SAME_AS,0.3985
Staples::Healthcare Supplies > Personal Care > Skin Care > Sunscreen & Sunblock,Walmart::Personal Care > Sun Care > Equate Sunscreen,SAME_AS,0.4105
Staples::Healthcare Supplies > Personal Care > Skin Care > Sunscreen & Sunblock,Walmart::Personal Care > Sun Care > Sunscreen,SAME_AS,0.5287
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Amazon::Health & Personal Care > Vitamins & Dietary Supplements > Herbal Supplements,SAME_AS,0.4468
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Amazon::Health & Personal Care > Vitamins & Dietary Supplements > Supplements,SAME_AS,0.7673
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,"Amazon::Health & Personal Care > Vitamins, Minerals & Supplements > Collagen Supplements",SAME_AS,0.4259
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,"Amazon::Health & Personal Care > Vitamins, Minerals & Supplements > DIM Supplements",SAME_AS,0.4849
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,"Amazon::Health & Personal Care > Vitamins, Minerals & Supplements > Digestive Nutritional Supplements",SAME_AS,0.3583
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,"Amazon::Health & Personal Care > Vitamins, Minerals & Supplements > Enzyme Nutritional Supplements",SAME_AS,0.354
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,"Amazon::Health & Personal Care > Vitamins, Minerals & Supplements > Lipid Nutritional Supplements",SAME_AS,0.3591
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,"Amazon::Health & Personal Care > Vitamins, Minerals & Supplements > MCT Oil Nutritional Supplements",SAME_AS,0.3494
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,"Amazon::Health & Personal Care > Vitamins, Minerals & Supplements > MSM Nutritional Supplements",SAME_AS,0.3735
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Vitamins and Supplements > Herbal Supplements,SAME_AS,0.345
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Vitamins and Supplements > Herbal Supplements > Immunity Supplements,SAME_AS,0.4075
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Vitamins and Supplements > Herbal Supplements > Echinacea Supplements,SAME_AS,0.3734
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Vitamins and Supplements > Herbal Supplements > Ginseng Supplements,SAME_AS,0.3979
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Vitamins and Supplements > Supplements,SAME_AS,0.7275
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Vitamins and Supplements > Glucose Supplements,SAME_AS,0.4139
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Vitamins and Supplements > Nature Made Vitamins and Supplements > Nature Made Supplements,SAME_AS,0.3835
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Vitamins and Supplements > Stress Support Supplements,SAME_AS,0.3815
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Vitamins and Supplements > Sleep Support Supplements > Calming Supplements,SAME_AS,0.413
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Vitamins and Supplements > Children's Health Supplements,SAME_AS,0.3572
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Vitamins and Supplements > Adaptogen Supplements,SAME_AS,0.3612
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Vitamins and Supplements > Thyroid Supplements,SAME_AS,0.3682
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Vitamins and Supplements > Beauty Supplements,SAME_AS,0.3802
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Vitamins and Supplements > Beauty Supplements > Skin Supplements,SAME_AS,0.4878
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Vitamins and Supplements > Beauty Supplements > Hair Supplements,SAME_AS,0.5
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Vitamins and Supplements > Nature's Bounty Vitamins and Supplements > Natures Bounty Supplements,SAME_AS,0.3598
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Vitamins and Supplements > Bone Joint Supplements > Joint Supplements,SAME_AS,0.4469
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Vitamins and Supplements > Womens Health Supplements,SAME_AS,0.3718
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Vitamins and Supplements > Antioxidant Supplements,SAME_AS,0.3469
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Vitamins and Supplements > NAC Supplements,SAME_AS,0.4395
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Vitamins and Supplements > Men's Health Supplements,SAME_AS,0.4015
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Vitamins and Supplements > Immunity Support Supplements,SAME_AS,0.3485
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Protein > Muscletech > Muscletech Supplements,SAME_AS,0.3687
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Protein > Cellucor > C4 Sports Supplements,SAME_AS,0.3771
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Protein > RYSE Supplements,SAME_AS,0.3991
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Protein > Weight Gain Supplements,SAME_AS,0.3533
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Protein > High Protein Supplements,SAME_AS,0.3564
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Digestive Health > Fiber Supplements,SAME_AS,0.3509
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Caregiver > Eye Health Supplements,SAME_AS,0.396
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Caregiver > Prostate Support Supplements,SAME_AS,0.3457
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Caregiver > Conditional Supplements > Sleep Supplements,SAME_AS,0.4544
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Caregiver > Conditional Supplements > Vision Supplements,SAME_AS,0.4476
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Caregiver > Conditional Supplements > Energy Supplements,SAME_AS,0.4422
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Caregiver > Conditional Supplements > Heart Supplements,SAME_AS,0.4612
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Caregiver > Conditional Supplements > Antioxidant Supplements,SAME_AS,0.36
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Caregiver > Diabetic Supplies > Diabetic Supplements,SAME_AS,0.3986
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Caregiver > Brain Health Supplements,SAME_AS,0.3674
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Keto Diet > Keto Supplements,SAME_AS,0.3753
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Keto Diet > Keto Supplements > Keto Supplements,SAME_AS,0.4546
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Sleep Better > Stress Support Supplements,SAME_AS,0.372
Staples::Healthcare Supplies > Personal Care > Skin Care > Supplements,Walmart::Health and Medicine > Equate > Equate Vitamins & Minerals > Equate Minerals Supplements,SAME_AS,0.345
Staples::Healthcare Supplies > Personal Dental Care,Staples::Healthcare Supplies > Personal Dental Care > Oral Care,CHILD_OF,1.0
Staples::Healthcare Supplies > Personal Dental Care,Staples::Healthcare Supplies > Wound Care > Antiseptics & Antibiotics > Antifungals,CROSS_LISTED_UNDER,0.1429
Staples::Healthcare Supplies > Personal Dental Care,Staples::Healthcare Supplies > Wound Care > Advanced Wound Care > Silver Dressings,CROSS_LISTED_UNDER,0.1429
Staples::Healthcare Supplies > Personal Dental Care,Staples::Healthcare Supplies > Wound Care > Advanced Wound Care > Transparent Film Dressings,CROSS_LISTED_UNDER,0.1429
Staples::Healthcare Supplies > Personal Dental Care,OfficeDepot::Cleaning > Personal Care > Dental Care,SAME_AS,0.5658
Staples::Healthcare Supplies > Personal Dental Care,Walmart::Personal Care > Oral Care > FSA/HSA Eligible Dental Care,SAME_AS,0.3664
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Staples::Healthcare Supplies > Personal Dental Care > Oral Care > Dental Floss & Flossers,CHILD_OF,1.0
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Staples::Healthcare Supplies > Personal Dental Care > Oral Care > Denture Care,CHILD_OF,1.0
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Staples::Healthcare Supplies > Personal Dental Care > Oral Care > Fluoride Home Use,CHILD_OF,1.0
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Staples::Healthcare Supplies > Personal Dental Care > Oral Care > Fluoride Trays,CHILD_OF,1.0
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Staples::Healthcare Supplies > Personal Dental Care > Oral Care > Interdental Cleaners,CHILD_OF,1.0
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Staples::Healthcare Supplies > Personal Dental Care > Oral Care > Mouthwashes & Rinses,CHILD_OF,1.0
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Staples::Healthcare Supplies > Personal Dental Care > Oral Care > Toothbrushes,CHILD_OF,1.0
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Staples::Healthcare Supplies > Professional Dental Supplies > Impression Material & Accessories,CROSS_LISTED_UNDER,0.2
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Staples::Healthcare Supplies > Professional Dental Supplies > Lab Products,CROSS_LISTED_UNDER,0.2
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Staples::Healthcare Supplies > Professional Dental Supplies > Operatory Products,CROSS_LISTED_UNDER,0.2
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Staples::Healthcare Supplies > Professional Dental Supplies > Orthodontic,CROSS_LISTED_UNDER,0.2
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Staples::Healthcare Supplies > Professional Dental Supplies > Restoratives & Cosmetic,CROSS_LISTED_UNDER,0.2
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Walmart::Health and Medicine > FSA and HSA Store > FSA/HSA Eligible Equate Products > FSA HSA Eligible Equate Oral Care,SAME_AS,0.4418
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Walmart::Health and Medicine > FSA and HSA Store > FSA/HSA Eligible Personal Care > FSA HSA Eligible Oral Care,SAME_AS,0.5018
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Walmart::Health and Medicine > Equate > Equate Oral Care,SAME_AS,0.5455
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Walmart::Personal Care > Oral Care,SAME_AS,0.7665
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Walmart::Personal Care > Oral Care > Oral Accessories,SAME_AS,0.3691
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Walmart::Personal Care > Oral Care > Childrens Oral Care,SAME_AS,0.5248
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Walmart::Personal Care > Oral Care > Mindful Living Oral Care,SAME_AS,0.4508
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Walmart::Personal Care > Oral Care > Kids Oral Care,SAME_AS,0.6125
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Walmart::Personal Care > Oral Care > Travel Size Oral Care,SAME_AS,0.4614
Staples::Healthcare Supplies > Personal Dental Care > Oral Care,Walmart::Personal Care > Personal Care Mindful Living Shop > Mindful Living Oral Care,SAME_AS,0.4705
Staples::Healthcare Supplies > Personal Dental Care > Oral Care > Dental Floss & Flossers,Walmart::Personal Care > Oral Care > Water Flossers,SAME_AS,0.5767
Staples::Healthcare Supplies > Personal Dental Care > Oral Care > Dental Floss & Flossers,Walmart::Personal Care > Oral Care > Dental Floss,SAME_AS,0.796
Staples::Healthcare Supplies > Personal Dental Care > Oral Care > Dental Floss & Flossers,Walmart::Personal Care > Oral Care > FSA/HSA Eligible Dental Care,SAME_AS,0.3664
Staples::Healthcare Supplies > Personal Dental Care > Oral Care > Denture Care,Walmart::Personal Care > Oral Care > Denture Care,SAME_AS,0.9358
Staples::Healthcare Supplies > Personal Dental Care > Oral Care > Denture Care,Walmart::Personal Care > Oral Care > FSA/HSA Eligible Dental Care,SAME_AS,0.3664
Staples::Healthcare Supplies > Personal Dental Care > Oral Care > Mouthwashes & Rinses,Walmart::Personal Care > Oral Care > Mouthwash,SAME_AS,0.6751
Staples::Healthcare Supplies > Personal Dental Care > Oral Care > Toothbrushes,Walmart::Home > Bath > Bathroom Accessories > Toothbrush Holders,SAME_AS,0.4819
Staples::Healthcare Supplies > Personal Dental Care > Oral Care > Toothbrushes,Walmart::Personal Care > Oral Care > Toothbrushes,SAME_AS,0.9358
Staples::Healthcare Supplies > Personal Dental Care > Oral Care > Toothbrushes,Walmart::Personal Care > Oral Care > Toothbrushes > Oral B Toothbrushes,SAME_AS,0.5148
