uid,retailer,name,path,level,items,n_leaves,is_leaf,coreness
Walmart::Health and Medicine > Protein > Optimum Nutrition > Optimum Nutrition Gold Standard Protein Powder,Walmart,Optimum Nutrition Gold Standard Protein Powder,Health and Medicine > Protein > Optimum Nutrition > Optimum Nutrition Gold Standard Protein Powder,4,,1,True,
Walmart::Health and Medicine > Protein > Optimum Nutrition > Optimum Nutrition Creatine,Walmart,Optimum Nutrition Creatine,Health and Medicine > Protein > Optimum Nutrition > Optimum Nutrition Creatine,4,,1,True,
Walmart::Health and Medicine > Protein > Lysine,Walmart,Lysine,Health and Medicine > Protein > Lysine,3,,1,True,
Walmart::Health and Medicine > Protein > Arginine Capsules,Walmart,Arginine Capsules,Health and Medicine > Protein > Arginine Capsules,3,,1,True,
Walmart::Health and Medicine > Protein > (unnamed ID 2274852) > Force Factor Fat Burners,Walmart,Force Factor Fat Burners,Health and Medicine > Protein > (unnamed ID 2274852) > Force Factor Fat Burners,4,,1,True,
Walmart::Health and Medicine > Protein > (unnamed ID 2274852) > Force Factor Test Booster,Walmart,Force Factor Test Booster,Health and Medicine > Protein > (unnamed ID 2274852) > Force Factor Test Booster,4,,1,True,
Walmart::Health and Medicine > Protein > (unnamed ID 2274852) > Force Factor,Walmart,Force Factor,Health and Medicine > Protein > (unnamed ID 2274852) > Force Factor,4,,1,True,
Walmart::Health and Medicine > Protein > Citrulline,Walmart,Citrulline,Health and Medicine > Protein > Citrulline,3,,1,True,
Walmart::Health and Medicine > Protein > Nitric Oxide,Walmart,Nitric Oxide,Health and Medicine > Protein > Nitric Oxide,3,,1,True,
Walmart::Health and Medicine > Protein > L Carnitine,Walmart,L Carnitine,Health and Medicine > Protein > L Carnitine,3,,1,True,
Walmart::Health and Medicine > Protein > Mainstream Products for Fitness,Walmart,Mainstream Products for Fitness,Health and Medicine > Protein > Mainstream Products for Fitness,3,,1,True,
Walmart::Health and Medicine > Protein > Arginine,Walmart,Arginine,Health and Medicine > Protein > Arginine,3,,1,True,
Walmart::Health and Medicine > Protein > Met Rx,Walmart,Met Rx,Health and Medicine > Protein > Met Rx,3,,3,False,
Walmart::Health and Medicine > Protein > Met Rx > Met Rx Pre Post Workout,Walmart,Met Rx Pre Post Workout,Health and Medicine > Protein > Met Rx > Met Rx Pre Post Workout,4,,1,True,
Walmart::Health and Medicine > Protein > Met Rx > Met Rx Protein Powder,Walmart,Met Rx Protein Powder,Health and Medicine > Protein > Met Rx > Met Rx Protein Powder,4,,1,True,
Walmart::Health and Medicine > Protein > Met Rx > Met Rx Protein Bars,Walmart,Met Rx Protein Bars,Health and Medicine > Protein > Met Rx > Met Rx Protein Bars,4,,1,True,
Walmart::Health and Medicine > Protein > (unnamed ID 2845977) > Glutamine Powder,Walmart,Glutamine Powder,Health and Medicine > Protein > (unnamed ID 2845977) > Glutamine Powder,4,,1,True,
Walmart::Health and Medicine > Protein > Sunwarrior,Walmart,Sunwarrior,Health and Medicine > Protein > Sunwarrior,3,,1,True,
Walmart::Health and Medicine > Protein > Muscle Building Supplements,Walmart,Muscle Building Supplements,Health and Medicine > Protein > Muscle Building Supplements,3,,1,True,
Walmart::Health and Medicine > Protein > Mens Protein Fitness,Walmart,Mens Protein Fitness,Health and Medicine > Protein > Mens Protein Fitness,3,,1,True,
Walmart::Health and Medicine > Protein > Amino Acids,Walmart,Amino Acids,Health and Medicine > Protein > Amino Acids,3,,1,True,
Walmart::Health and Medicine > Protein > Quest Nutrition,Walmart,Quest Nutrition,Health and Medicine > Protein > Quest Nutrition,3,,4,False,
Walmart::Health and Medicine > Protein > Quest Nutrition > Quest Protein Powder,Walmart,Quest Protein Powder,Health and Medicine > Protein > Quest Nutrition > Quest Protein Powder,4,,1,True,
Walmart::Health and Medicine > Protein > Quest Nutrition > Quest Assortment Pg,Walmart,Quest Assortment Pg,Health and Medicine > Protein > Quest Nutrition > Quest Assortment Pg,4,,1,True,
Walmart::Health and Medicine > Protein > Quest Nutrition > Quest Protein Bars,Walmart,Quest Protein Bars,Health and Medicine > Protein > Quest Nutrition > Quest Protein Bars,4,,1,True,
Walmart::Health and Medicine > Protein > Quest Nutrition > Quest Protein Snacks,Walmart,Quest Protein Snacks,Health and Medicine > Protein > Quest Nutrition > Quest Protein Snacks,4,,1,True,
Walmart::Health and Medicine > Protein > Gatorade Active Nutrition,Walmart,Gatorade Active Nutrition,Health and Medicine > Protein > Gatorade Active Nutrition,3,,1,False,
Walmart::Health and Medicine > Protein > Gatorade Active Nutrition > Gatorade Energy Endurance,Walmart,Gatorade Energy Endurance,Health and Medicine > Protein > Gatorade Active Nutrition > Gatorade Energy Endurance,4,,1,True,
Walmart::Health and Medicine > Protein > Special K Protein Bars,Walmart,Special K Protein Bars,Health and Medicine > Protein > Special K Protein Bars,3,,1,True,
Walmart::Health and Medicine > Protein > Protein Drinks,Walmart,Protein Drinks,Health and Medicine > Protein > Protein Drinks,3,,1,True,
Walmart::Health and Medicine > Protein > Natural Products for Fitness,Walmart,Natural Products for Fitness,Health and Medicine > Protein > Natural Products for Fitness,3,,1,True,
Walmart::Health and Medicine > Protein > Muscletech,Walmart,Muscletech,Health and Medicine > Protein > Muscletech,3,,6,False,
Walmart::Health and Medicine > Protein > Muscletech > Muscletech Creatine,Walmart,Muscletech Creatine,Health and Medicine > Protein > Muscletech > Muscletech Creatine,4,,1,True,
Walmart::Health and Medicine > Protein > Muscletech > Muscletech Post Workout,Walmart,Muscletech Post Workout,Health and Medicine > Protein > Muscletech > Muscletech Post Workout,4,,1,True,
Walmart::Health and Medicine > Protein > Muscletech > Muscletech Protein,Walmart,Muscletech Protein,Health and Medicine > Protein > Muscletech > Muscletech Protein,4,,1,True,
Walmart::Health and Medicine > Protein > Muscletech > Muscletech Pre Workout,Walmart,Muscletech Pre Workout,Health and Medicine > Protein > Muscletech > Muscletech Pre Workout,4,,1,True,
Walmart::Health and Medicine > Protein > Muscletech > Muscletech Supplements,Walmart,Muscletech Supplements,Health and Medicine > Protein > Muscletech > Muscletech Supplements,4,,1,True,
Walmart::Health and Medicine > Protein > Muscletech > Muscletech Mass Gainers,Walmart,Muscletech Mass Gainers,Health and Medicine > Protein > Muscletech > Muscletech Mass Gainers,4,,1,True,
Walmart::Health and Medicine > Protein > Cellucor,Walmart,Cellucor,Health and Medicine > Protein > Cellucor,3,,6,False,
Walmart::Health and Medicine > Protein > Cellucor > C4 Post Workout,Walmart,C4 Post Workout,Health and Medicine > Protein > Cellucor > C4 Post Workout,4,,1,True,
Walmart::Health and Medicine > Protein > Cellucor > Muscular Growth Endurance,Walmart,Muscular Growth Endurance,Health and Medicine > Protein > Cellucor > Muscular Growth Endurance,4,,1,True,
Walmart::Health and Medicine > Protein > Cellucor > Explosive Energy Performance,Walmart,Explosive Energy Performance,Health and Medicine > Protein > Cellucor > Explosive Energy Performance,4,,1,True,
Walmart::Health and Medicine > Protein > Cellucor > C4 Sports Supplements,Walmart,C4 Sports Supplements,Health and Medicine > Protein > Cellucor > C4 Sports Supplements,4,,1,True,
Walmart::Health and Medicine > Protein > Cellucor > C4 Pre Workout,Walmart,C4 Pre Workout,Health and Medicine > Protein > Cellucor > C4 Pre Workout,4,,1,True,
Walmart::Health and Medicine > Protein > Cellucor > C4 on the Go,Walmart,C4 on the Go,Health and Medicine > Protein > Cellucor > C4 on the Go,4,,1,True,
Walmart::Health and Medicine > Protein > Zoneperfect,Walmart,Zoneperfect,Health and Medicine > Protein > Zoneperfect,3,,1,True,
Walmart::Health and Medicine > Protein > Core Power Protein Shakes,Walmart,Core Power Protein Shakes,Health and Medicine > Protein > Core Power Protein Shakes,3,,1,True,
Walmart::Health and Medicine > Protein > Testosterone Pills,Walmart,Testosterone Pills,Health and Medicine > Protein > Testosterone Pills,3,,1,True,
Walmart::Health and Medicine > Protein > Vega,Walmart,Vega,Health and Medicine > Protein > Vega,3,,3,False,
Walmart::Health and Medicine > Protein > Vega > Vega on the Go Nutrition,Walmart,Vega on the Go Nutrition,Health and Medicine > Protein > Vega > Vega on the Go Nutrition,4,,1,True,
Walmart::Health and Medicine > Protein > Vega > Vega Sport,Walmart,Vega Sport,Health and Medicine > Protein > Vega > Vega Sport,4,,1,True,
Walmart::Health and Medicine > Protein > Vega > Vega One Organic,Walmart,Vega One Organic,Health and Medicine > Protein > Vega > Vega One Organic,4,,1,True,
Walmart::Health and Medicine > Protein > Premier Protein,Walmart,Premier Protein,Health and Medicine > Protein > Premier Protein,3,,4,False,
Walmart::Health and Medicine > Protein > Premier Protein > Premier Protein Bars,Walmart,Premier Protein Bars,Health and Medicine > Protein > Premier Protein > Premier Protein Bars,4,,1,True,
Walmart::Health and Medicine > Protein > Premier Protein > Premier Protein Shakes,Walmart,Premier Protein Shakes,Health and Medicine > Protein > Premier Protein > Premier Protein Shakes,4,,1,True,
Walmart::Health and Medicine > Protein > Premier Protein > Premier Protein Powders,Walmart,Premier Protein Powders,Health and Medicine > Protein > Premier Protein > Premier Protein Powders,4,,1,True,
Walmart::Health and Medicine > Protein > Premier Protein > Premier Protein Clears,Walmart,Premier Protein Clears,Health and Medicine > Protein > Premier Protein > Premier Protein Clears,4,,1,True,
Walmart::Health and Medicine > Protein > Special K,Walmart,Special K,Health and Medicine > Protein > Special K,3,,1,True,
Walmart::Health and Medicine > Protein > Soy Protein,Walmart,Soy Protein,Health and Medicine > Protein > Soy Protein,3,,1,True,
Walmart::Health and Medicine > Protein > Truvani,Walmart,Truvani,Health and Medicine > Protein > Truvani,3,,1,True,
Walmart::Health and Medicine > Protein > Busy Lifestyle Formats,Walmart,Busy Lifestyle Formats,Health and Medicine > Protein > Busy Lifestyle Formats,3,,1,True,
Walmart::Health and Medicine > Protein > Fuel Your Workout,Walmart,Fuel Your Workout,Health and Medicine > Protein > Fuel Your Workout,3,,1,True,
Walmart::Health and Medicine > Protein > Flavored Based Protein Fitness,Walmart,Flavored Based Protein Fitness,Health and Medicine > Protein > Flavored Based Protein Fitness,3,,3,False,
Walmart::Health and Medicine > Protein > Flavored Based Protein Fitness > Indulgent Flavors Protein Fitness,Walmart,Indulgent Flavors Protein Fitness,Health and Medicine > Protein > Flavored Based Protein Fitness > Indulgent Flavors Protein Fitness,4,,1,True,
Walmart::Health and Medicine > Protein > Flavored Based Protein Fitness > Winter Flavors,Walmart,Winter Flavors,Health and Medicine > Protein > Flavored Based Protein Fitness > Winter Flavors,4,,1,True,
Walmart::Health and Medicine > Protein > Flavored Based Protein Fitness > Fall Flavors,Walmart,Fall Flavors,Health and Medicine > Protein > Flavored Based Protein Fitness > Fall Flavors,4,,1,True,
Walmart::Health and Medicine > Protein > (unnamed ID 4712863) > Isopure Powder,Walmart,Isopure Powder,Health and Medicine > Protein > (unnamed ID 4712863) > Isopure Powder,4,,1,True,
Walmart::Health and Medicine > Protein > Bsn,Walmart,Bsn,Health and Medicine > Protein > Bsn,3,,2,False,
Walmart::Health and Medicine > Protein > Bsn > Bsn Syntha 6,Walmart,Bsn Syntha 6,Health and Medicine > Protein > Bsn > Bsn Syntha 6,4,,1,True,
Walmart::Health and Medicine > Protein > Bsn > Bsn Amino Acids,Walmart,Bsn Amino Acids,Health and Medicine > Protein > Bsn > Bsn Amino Acids,4,,1,True,
Walmart::Health and Medicine > Protein > Protein2o,Walmart,Protein2o,Health and Medicine > Protein > Protein2o,3,,1,True,
Walmart::Health and Medicine > Protein > Protein on the Go,Walmart,Protein on the Go,Health and Medicine > Protein > Protein on the Go,3,,1,True,
Walmart::Health and Medicine > Protein > Nugenix Testosterone Booster,Walmart,Nugenix Testosterone Booster,Health and Medicine > Protein > Nugenix Testosterone Booster,3,,1,True,
Walmart::Health and Medicine > Protein > Dymatize,Walmart,Dymatize,Health and Medicine > Protein > Dymatize,3,,4,False,
Walmart::Health and Medicine > Protein > Dymatize > Dymatize Mass Gainers,Walmart,Dymatize Mass Gainers,Health and Medicine > Protein > Dymatize > Dymatize Mass Gainers,4,,1,True,
Walmart::Health and Medicine > Protein > Dymatize > Dymatize Protein,Walmart,Dymatize Protein,Health and Medicine > Protein > Dymatize > Dymatize Protein,4,,1,True,
Walmart::Health and Medicine > Protein > Dymatize > Dymatize Iso 100,Walmart,Dymatize Iso 100,Health and Medicine > Protein > Dymatize > Dymatize Iso 100,4,,1,True,
Walmart::Health and Medicine > Protein > Dymatize > Dymatize Pre Post Workout,Walmart,Dymatize Pre Post Workout,Health and Medicine > Protein > Dymatize > Dymatize Pre Post Workout,4,,1,True,
Walmart::Health and Medicine > Protein > Rari Nutrition,Walmart,Rari Nutrition,Health and Medicine > Protein > Rari Nutrition,3,,1,True,
Walmart::Health and Medicine > Protein > Levels,Walmart,Levels,Health and Medicine > Protein > Levels,3,,1,True,
Walmart::Health and Medicine > Protein > Arginine Powder,Walmart,Arginine Powder,Health and Medicine > Protein > Arginine Powder,3,,1,True,
Walmart::Health and Medicine > Protein > Protein Coffee,Walmart,Protein Coffee,Health and Medicine > Protein > Protein Coffee,3,,1,True,
Walmart::Health and Medicine > Protein > Nutritional Shakes,Walmart,Nutritional Shakes,Health and Medicine > Protein > Nutritional Shakes,3,,1,True,
Walmart::Health and Medicine > Protein > Creatine,Walmart,Creatine,Health and Medicine > Protein > Creatine,3,,1,True,
Walmart::Health and Medicine > Protein > RYSE Supplements,Walmart,RYSE Supplements,Health and Medicine > Protein > RYSE Supplements,3,,1,True,
Walmart::Health and Medicine > Protein > Vegan Protein Powder,Walmart,Vegan Protein Powder,Health and Medicine > Protein > Vegan Protein Powder,3,,5,False,
Walmart::Health and Medicine > Protein > Vegan Protein Powder > Plant Protein Blend,Walmart,Plant Protein Blend,Health and Medicine > Protein > Vegan Protein Powder > Plant Protein Blend,4,,1,True,
Walmart::Health and Medicine > Protein > Vegan Protein Powder > Protein Greens,Walmart,Protein Greens,Health and Medicine > Protein > Vegan Protein Powder > Protein Greens,4,,1,True,
Walmart::Health and Medicine > Protein > Vegan Protein Powder > Rice Protein,Walmart,Rice Protein,Health and Medicine > Protein > Vegan Protein Powder > Rice Protein,4,,1,True,
Walmart::Health and Medicine > Protein > Vegan Protein Powder > Pea Protein,Walmart,Pea Protein,Health and Medicine > Protein > Vegan Protein Powder > Pea Protein,4,,1,True,
Walmart::Health and Medicine > Protein > Vegan Protein Powder > Hemp Protein,Walmart,Hemp Protein,Health and Medicine > Protein > Vegan Protein Powder > Hemp Protein,4,,1,True,
Walmart::Health and Medicine > Protein > (unnamed ID 5710361) > Gnc Weight Management,Walmart,Gnc Weight Management,Health and Medicine > Protein > (unnamed ID 5710361) > Gnc Weight Management,4,,1,True,
Walmart::Health and Medicine > Protein > (unnamed ID 5710361) > Protein,Walmart,Protein,Health and Medicine > Protein > (unnamed ID 5710361) > Protein,4,,1,True,
Walmart::Health and Medicine > Protein > (unnamed ID 5710361) > Gnc Live Well,Walmart,Gnc Live Well,Health and Medicine > Protein > (unnamed ID 5710361) > Gnc Live Well,4,,1,True,
Walmart::Health and Medicine > Protein > (unnamed ID 5710361) > Gnc Total Lean,Walmart,Gnc Total Lean,Health and Medicine > Protein > (unnamed ID 5710361) > Gnc Total Lean,4,,1,True,
