uid,retailer,name,path,level,items,is_leaf,in_scope,coreness
"Staples::Cleaning Supplies > Cleaning Tools > Cleaning Carts, Caddies & Accessories > Cleaning Cart Accessories",Staples,Cleaning Cart Accessories,"Cleaning Supplies > Cleaning Tools > Cleaning Carts, Caddies & Accessories > Cleaning Cart Accessories",4,14.0,True,True,0.7034086956521739
"Staples::Cleaning Supplies > Cleaning Tools > Cleaning Carts, Caddies & Accessories > Cleaning Carts",Staples,Cleaning Carts,"Cleaning Supplies > Cleaning Tools > Cleaning Carts, Caddies & Accessories > Cleaning Carts",4,14.0,True,True,0.7034086956521739
Staples::Cleaning Supplies > Cleaning Tools > Cleaning Cloths & Rags,Staples,Cleaning Cloths & Rags,Cleaning Supplies > Cleaning Tools > Cleaning Cloths & Rags,3,186.0,True,True,0.7991666666666667
Staples::Cleaning Supplies > Cleaning Tools > Dusters,Staples,Dusters,Cleaning Supplies > Cleaning Tools > Dusters,3,49.0,True,True,0.7104166666666667
"Staples::Cleaning Supplies > Cleaning Tools > Mops, Brooms & Dustpans",Staples,"Mops, Brooms & Dustpans","Cleaning Supplies > Cleaning Tools > Mops, Brooms & Dustpans",3,490.0,False,True,0.8445833333333334
"Staples::Cleaning Supplies > Cleaning Tools > Mops, Brooms & Dustpans > Mop Buckets & Wringers",Staples,Mop Buckets & Wringers,"Cleaning Supplies > Cleaning Tools > Mops, Brooms & Dustpans > Mop Buckets & Wringers",4,46.0,True,True,0.7829217391304348
"Staples::Cleaning Supplies > Cleaning Tools > Mops, Brooms & Dustpans > Mop Heads & Refill Pads",Staples,Mop Heads & Refill Pads,"Cleaning Supplies > Cleaning Tools > Mops, Brooms & Dustpans > Mop Heads & Refill Pads",4,214.0,True,True,0.8593043478260869
"Staples::Cleaning Supplies > Cleaning Tools > Mops, Brooms & Dustpans > Mops",Staples,Mops,"Cleaning Supplies > Cleaning Tools > Mops, Brooms & Dustpans > Mops",4,119.0,True,True,0.837391304347826
Staples::Cleaning Supplies > Cleaning Tools > Sponges & Scrubbers,Staples,Sponges & Scrubbers,Cleaning Supplies > Cleaning Tools > Sponges & Scrubbers,3,78.0,True,True,0.740625
Staples::Cleaning Supplies > Cleaning Tools > Spray Bottles & Sprayers,Staples,Spray Bottles & Sprayers,Cleaning Supplies > Cleaning Tools > Spray Bottles & Sprayers,3,23.0,True,True,0.6539583333333334
Staples::Cleaning Supplies > Cleaning Tools > Squeegees,Staples,Squeegees,Cleaning Supplies > Cleaning Tools > Squeegees,3,40.0,True,True,0.6964583333333333
Staples::Cleaning Supplies > Dish Soap,Staples,Dish Soap,Cleaning Supplies > Dish Soap,2,91.0,True,True,0.6812598425196851
Staples::Cleaning Supplies > Dishwasher Detergent,Staples,Dishwasher Detergent,Cleaning Supplies > Dishwasher Detergent,2,40.0,True,True,0.6392125984251968
Staples::Cleaning Supplies > Floor & Carpet Cleaning Equipment,Staples,Floor & Carpet Cleaning Equipment,Cleaning Supplies > Floor & Carpet Cleaning Equipment,2,529.0,False,True,0.7866141732283465
Staples::Cleaning Supplies > Floor & Carpet Cleaning Equipment > Auto Scrubbers,Staples,Auto Scrubbers,Cleaning Supplies > Floor & Carpet Cleaning Equipment > Auto Scrubbers,3,24.0,True,True,0.6612500000000001
Staples::Cleaning Supplies > Floor & Carpet Cleaning Equipment > Carpet Extractors & Cleaners,Staples,Carpet Extractors & Cleaners,Cleaning Supplies > Floor & Carpet Cleaning Equipment > Carpet Extractors & Cleaners,3,16.0,True,True,0.6391666666666667
Staples::Cleaning Supplies > Floor & Carpet Cleaning Equipment > Floor Finish Applicators,Staples,Floor Finish Applicators,Cleaning Supplies > Floor & Carpet Cleaning Equipment > Floor Finish Applicators,3,1.0,True,True,0.5499999999999999
Staples::Cleaning Supplies > Floor & Carpet Cleaning Equipment > Floor Machines & Burnishers,Staples,Floor Machines & Burnishers,Cleaning Supplies > Floor & Carpet Cleaning Equipment > Floor Machines & Burnishers,3,17.0,True,True,0.6414583333333334
Staples::Cleaning Supplies > Floor & Carpet Cleaning Equipment > Floor Pads,Staples,Floor Pads,Cleaning Supplies > Floor & Carpet Cleaning Equipment > Floor Pads,3,119.0,True,True,0.7658333333333333
Staples::Cleaning Supplies > Floor & Carpet Cleaning Equipment > Vacuum Parts & Accessories,Staples,Vacuum Parts & Accessories,Cleaning Supplies > Floor & Carpet Cleaning Equipment > Vacuum Parts & Accessories,3,135.0,True,True,0.7760416666666666
Staples::Cleaning Supplies > Floor & Carpet Cleaning Equipment > Vacuums,Staples,Vacuums,Cleaning Supplies > Floor & Carpet Cleaning Equipment > Vacuums,3,204.0,True,True,0.8064583333333334
Staples::Cleaning Supplies > Floor & Carpet Cleaning Equipment > Wet/Dry Vacuums,Staples,Wet/Dry Vacuums,Cleaning Supplies > Floor & Carpet Cleaning Equipment > Wet/Dry Vacuums,3,13.0,True,True,0.62375
Staples::Cleaning Supplies > Hand Soaps & Sanitizers,Staples,Hand Soaps & Sanitizers,Cleaning Supplies > Hand Soaps & Sanitizers,2,501.0,False,True,0.7809448818897639
Staples::Cleaning Supplies > Hand Soaps & Sanitizers > Hand Sanitizer,Staples,Hand Sanitizer,Cleaning Supplies > Hand Soaps & Sanitizers > Hand Sanitizer,3,114.0,True,True,0.7633333333333333
Staples::Cleaning Supplies > Hand Soaps & Sanitizers > Hand Soap,Staples,Hand Soap,Cleaning Supplies > Hand Soaps & Sanitizers > Hand Soap,3,283.0,True,True,0.8220833333333333
Staples::Cleaning Supplies > Hand Soaps & Sanitizers > Hand Soap & Sanitizer Dispensers,Staples,Hand Soap & Sanitizer Dispensers,Cleaning Supplies > Hand Soaps & Sanitizers > Hand Soap & Sanitizer Dispensers,3,104.0,True,True,0.75875
Staples::Cleaning Supplies > Janitorial Paper & Dispensers,Staples,Janitorial Paper & Dispensers,Cleaning Supplies > Janitorial Paper & Dispensers,2,497.0,False,True,0.7790551181102362
Staples::Cleaning Supplies > Janitorial Paper & Dispensers > Dispensers & Restroom Equipment,Staples,Dispensers & Restroom Equipment,Cleaning Supplies > Janitorial Paper & Dispensers > Dispensers & Restroom Equipment,3,106.0,False,True,0.76
Staples::Cleaning Supplies > Janitorial Paper & Dispensers > Dispensers & Restroom Equipment > Toilet Paper Dispensers,Staples,Toilet Paper Dispensers,Cleaning Supplies > Janitorial Paper & Dispensers > Dispensers & Restroom Equipment > Toilet Paper Dispensers,4,41.0,True,True,0.7738434782608696
Staples::Cleaning Supplies > Laundry Care,Staples,Laundry Care,Cleaning Supplies > Laundry Care,2,404.0,False,True,0.767244094488189
Staples::Cleaning Supplies > Laundry Care > Dryer Sheets,Staples,Dryer Sheets,Cleaning Supplies > Laundry Care > Dryer Sheets,3,6.0,True,True,0.5889583333333334
Staples::Cleaning Supplies > Laundry Care > Fabric Softener,Staples,Fabric Softener,Cleaning Supplies > Laundry Care > Fabric Softener,3,8.0,True,True,0.5991666666666667
Staples::Cleaning Supplies > Laundry Care > Laundry Detergent,Staples,Laundry Detergent,Cleaning Supplies > Laundry Care > Laundry Detergent,3,94.0,True,True,0.7512500000000001
Staples::Cleaning Supplies > Laundry Care > Laundry Room Organization,Staples,Laundry Room Organization,Cleaning Supplies > Laundry Care > Laundry Room Organization,3,255.0,False,True,0.8191666666666667
Staples::Cleaning Supplies > Laundry Care > Laundry Room Organization > Clothes Drying,Staples,Clothes Drying,Cleaning Supplies > Laundry Care > Laundry Room Organization > Clothes Drying,4,38.0,True,True,0.7675826086956521
Staples::Cleaning Supplies > Laundry Care > Laundry Room Organization > Laundry Accessories,Staples,Laundry Accessories,Cleaning Supplies > Laundry Care > Laundry Room Organization > Laundry Accessories,4,49.0,True,True,0.7888695652173913
"Staples::Cleaning Supplies > Laundry Care > Laundry Room Organization > Laundry Baskets, Hampers & Sorters",Staples,"Laundry Baskets, Hampers & Sorters","Cleaning Supplies > Laundry Care > Laundry Room Organization > Laundry Baskets, Hampers & Sorters",4,168.0,True,True,0.8511652173913044
Staples::Cleaning Supplies > Laundry Care > Laundry Sanitizers & Bleach,Staples,Laundry Sanitizers & Bleach,Cleaning Supplies > Laundry Care > Laundry Sanitizers & Bleach,3,11.0,True,True,0.6154166666666666
Staples::Cleaning Supplies > Laundry Care > Laundry Stain Removers,Staples,Laundry Stain Removers,Cleaning Supplies > Laundry Care > Laundry Stain Removers,3,23.0,True,True,0.6539583333333334
Staples::Cleaning Supplies > Laundry Care > Scent Boosters,Staples,Scent Boosters,Cleaning Supplies > Laundry Care > Scent Boosters,3,7.0,True,True,0.5952083333333333
Staples::Cleaning Supplies > Natural Cleaning Supplies,Staples,Natural Cleaning Supplies,Cleaning Supplies > Natural Cleaning Supplies,2,5865.0,False,True,0.887244094488189
Staples::Cleaning Supplies > Natural Cleaning Supplies > Natural Cleaning Supplies,Staples,Natural Cleaning Supplies,Cleaning Supplies > Natural Cleaning Supplies > Natural Cleaning Supplies,3,0.0,True,True,0.5420833333333333
Staples::Cleaning Supplies > Pest Control,Staples,Pest Control,Cleaning Supplies > Pest Control,2,128.0,True,True,0.7025196850393701
Staples::Cleaning Supplies > Sink Strainers,Staples,Sink Strainers,Cleaning Supplies > Sink Strainers,2,1.0,True,True,0.5470866141732283
Staples::Cleaning Supplies > Waste & Recycling,Staples,Waste & Recycling,Cleaning Supplies > Waste & Recycling,2,1216.0,False,True,0.8395275590551181
Staples::Cleaning Supplies > Waste & Recycling > Trash Bags,Staples,Trash Bags,Cleaning Supplies > Waste & Recycling > Trash Bags,3,362.0,True,True,0.8325
Staples::Cleaning Supplies > Waste & Recycling > Trash Cans & Recycling Bins,Staples,Trash Cans & Recycling Bins,Cleaning Supplies > Waste & Recycling > Trash Cans & Recycling Bins,3,798.0,True,True,0.86
Staples::Cleaning Supplies > Waste & Recycling > Waste Receptacle Lids & Accessories,Staples,Waste Receptacle Lids & Accessories,Cleaning Supplies > Waste & Recycling > Waste Receptacle Lids & Accessories,3,56.0,True,True,0.7189583333333334
"Staples::Coffee, Water & Snacks",Staples,"Coffee, Water & Snacks","Coffee, Water & Snacks",1,5467.0,False,True,0.7984615384615384
"Staples::Coffee, Water & Snacks > Breakroom Appliances",Staples,Breakroom Appliances,"Coffee, Water & Snacks > Breakroom Appliances",2,388.0,False,True,0.7629921259842519
"Staples::Coffee, Water & Snacks > Breakroom Appliances > Blenders & Food Processors",Staples,Blenders & Food Processors,"Coffee, Water & Snacks > Breakroom Appliances > Blenders & Food Processors",3,65.0,True,True,0.7308333333333333
"Staples::Coffee, Water & Snacks > Breakroom Appliances > Drink Makers",Staples,Drink Makers,"Coffee, Water & Snacks > Breakroom Appliances > Drink Makers",3,6.0,True,True,0.5889583333333334
"Staples::Coffee, Water & Snacks > Breakroom Appliances > Juicers",Staples,Juicers,"Coffee, Water & Snacks > Breakroom Appliances > Juicers",3,4.0,True,True,0.5741666666666667
"Staples::Coffee, Water & Snacks > Breakroom Appliances > Napkin Dispensers",Staples,Napkin Dispensers,"Coffee, Water & Snacks > Breakroom Appliances > Napkin Dispensers",3,5.0,True,True,0.5814583333333333
"Staples::Coffee, Water & Snacks > Breakroom Appliances > Paper Towel Dispensers",Staples,Paper Towel Dispensers,"Coffee, Water & Snacks > Breakroom Appliances > Paper Towel Dispensers",3,46.0,True,True,0.7075
"Staples::Coffee, Water & Snacks > Breakroom Appliances > Toaster Ovens",Staples,Toaster Ovens,"Coffee, Water & Snacks > Breakroom Appliances > Toaster Ovens",3,41.0,True,True,0.6997916666666666
"Staples::Coffee, Water & Snacks > Breakroom Appliances > Water Filters & Dispensers",Staples,Water Filters & Dispensers,"Coffee, Water & Snacks > Breakroom Appliances > Water Filters & Dispensers",3,82.0,True,True,0.7452083333333334
"Staples::Coffee, Water & Snacks > Candy, Gum & Mints",Staples,"Candy, Gum & Mints","Coffee, Water & Snacks > Candy, Gum & Mints",2,404.0,False,True,0.767244094488189
"Staples::Coffee, Water & Snacks > Candy, Gum & Mints > Chocolate",Staples,Chocolate,"Coffee, Water & Snacks > Candy, Gum & Mints > Chocolate",3,154.0,True,True,0.7904166666666667
"Staples::Coffee, Water & Snacks > Candy, Gum & Mints > Gum & Mints",Staples,Gum & Mints,"Coffee, Water & Snacks > Candy, Gum & Mints > Gum & Mints",3,57.0,True,True,0.7202083333333333
"Staples::Coffee, Water & Snacks > Candy, Gum & Mints > Gummy & Chewy Candy",Staples,Gummy & Chewy Candy,"Coffee, Water & Snacks > Candy, Gum & Mints > Gummy & Chewy Candy",3,124.0,True,True,0.7687499999999999
"Staples::Coffee, Water & Snacks > Candy, Gum & Mints > Hard Candy & Lollipops",Staples,Hard Candy & Lollipops,"Coffee, Water & Snacks > Candy, Gum & Mints > Hard Candy & Lollipops",3,51.0,True,True,0.7122916666666667
"Staples::Coffee, Water & Snacks > Coffee",Staples,Coffee,"Coffee, Water & Snacks > Coffee",2,277.0,True,True,0.7431496062992127
"Staples::Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies",Staples,"Coffee, Coffee Makers & Supplies","Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies",2,1500.0,False,True,0.8593700787401575
"Staples::Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Carafes, Kettles & Decanters",Staples,"Carafes, Kettles & Decanters","Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Carafes, Kettles & Decanters",3,55.0,True,True,0.7170833333333334
"Staples::Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Cocoa",Staples,Cocoa,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Cocoa",3,14.0,True,True,0.6279166666666667
"Staples::Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Filters",Staples,Coffee Filters,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Filters",3,12.0,True,True,0.619375
"Staples::Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Grinders",Staples,Coffee Grinders,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Grinders",3,14.0,True,True,0.6279166666666667
"Staples::Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Makers & Espresso Machines",Staples,Coffee Makers & Espresso Machines,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Makers & Espresso Machines",3,139.0,True,True,0.7777083333333333
"Staples::Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Organizers & Dispensers",Staples,Coffee Organizers & Dispensers,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Coffee Organizers & Dispensers",3,50.0,True,True,0.7108333333333333
"Staples::Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Tea",Staples,Tea,"Coffee, Water & Snacks > Coffee, Coffee Makers & Supplies > Tea",3,139.0,True,True,0.7777083333333333
"Staples::Coffee, Water & Snacks > Paper Products",Staples,Paper Products,"Coffee, Water & Snacks > Paper Products",2,391.0,False,True,0.7648818897637796
"Staples::Coffee, Water & Snacks > Paper Products > Facial Tissue",Staples,Facial Tissue,"Coffee, Water & Snacks > Paper Products > Facial Tissue",3,68.0,True,True,0.7347916666666667
"Staples::Coffee, Water & Snacks > Paper Products > Paper Towels",Staples,Paper Towels,"Coffee, Water & Snacks > Paper Products > Paper Towels",3,182.0,True,True,0.7972916666666667
"Staples::Coffee, Water & Snacks > Paper Products > Toilet Paper & Bath Tissue",Staples,Toilet Paper & Bath Tissue,"Coffee, Water & Snacks > Paper Products > Toilet Paper & Bath Tissue",3,130.0,True,True,0.7710416666666666
"Staples::Coffee, Water & Snacks > Paper Products > Toilet Seat Covers",Staples,Toilet Seat Covers,"Coffee, Water & Snacks > Paper Products > Toilet Seat Covers",3,11.0,True,True,0.6154166666666666
"Staples::Coffee, Water & Snacks > Plates, Cups & Cutlery",Staples,"Plates, Cups & Cutlery","Coffee, Water & Snacks > Plates, Cups & Cutlery",2,943.0,True,True,0.8253543307086615
"Staples::Coffee, Water & Snacks > Single Serve Coffee, Tea & Cocoa",Staples,"Single Serve Coffee, Tea & Cocoa","Coffee, Water & Snacks > Single Serve Coffee, Tea & Cocoa",2,583.0,True,True,0.7913385826771653
"Staples::Coffee, Water & Snacks > Snacks & Food",Staples,Snacks & Food,"Coffee, Water & Snacks > Snacks & Food",2,1139.0,False,True,0.8366929133858269
"Staples::Coffee, Water & Snacks > Snacks & Food > Chips",Staples,Chips,"Coffee, Water & Snacks > Snacks & Food > Chips",3,117.0,True,True,0.764375
"Staples::Coffee, Water & Snacks > Snacks & Food > Cookies",Staples,Cookies,"Coffee, Water & Snacks > Snacks & Food > Cookies",3,95.0,True,True,0.7520833333333333
"Staples::Coffee, Water & Snacks > Snacks & Food > Crackers",Staples,Crackers,"Coffee, Water & Snacks > Snacks & Food > Crackers",3,41.0,True,True,0.6997916666666666
"Staples::Coffee, Water & Snacks > Snacks & Food > Fresh, Frozen & Dry Groceries",Staples,"Fresh, Frozen & Dry Groceries","Coffee, Water & Snacks > Snacks & Food > Fresh, Frozen & Dry Groceries",3,322.0,False,True,0.8279166666666666
"Staples::Coffee, Water & Snacks > Snacks & Food > Fresh, Frozen & Dry Groceries > Condiments",Staples,Condiments,"Coffee, Water & Snacks > Snacks & Food > Fresh, Frozen & Dry Groceries > Condiments",4,54.0,True,True,0.7970086956521739
"Staples::Coffee, Water & Snacks > Snacks & Food > Fresh, Frozen & Dry Groceries > Dry Goods",Staples,Dry Goods,"Coffee, Water & Snacks > Snacks & Food > Fresh, Frozen & Dry Groceries > Dry Goods",4,98.0,True,True,0.8317565217391305
