L1,L2,L3,L4,Final level Category,product_id,product_name
Furniture,Desks,Office Desks,,Office Desks,24484625,"HON Mod Slab Base for 120"" Table Top, Slate Teak (HLPLTBL120BASE.LSL1)"
Furniture,Desks,Office Desks,,Office Desks,24541792,"Safco Mirella SOHO 48""W Table Desk, Sand Dune (5511SDD)"
Furniture,Desks,Office Desks,,Office Desks,24443082,"Offices To Go Superior 144"" Conference Table, American Dark Cherry (SL14448RECS-ADC)"
Furniture,Desks,Office Desks,,Office Desks,24443068,"Offices To Go Superior Laminate 71"" Desk Shell, American Dark Cherry (TDSL7130DS-ADC)"
Furniture,Desks,Office Desks,,Office Desks,24455244,"Offices To Go Superior 48"" Return Shell, American Mahogany (TDSL4820RAML)"
Furniture,Desks,Office Desks,,Office Desks,811645,"Offices To Go Superior Laminate 71""W Desking Credenza Shell, American Mahogany (TDSL7124CSAML)"
Furniture,Desks,Office Desks,,Office Desks,24199303,"Legacy 71"" Full Double Pedestal Desk, Mahogany Laminate (LDPF7135MH)"
Furniture,Desks,Office Desks,,Office Desks,24468064,"Bush Home Somerset 72W Office Desk with Drawers, Storm Gray/White (WC81072)"
Furniture,Desks,Office Desks,,Office Desks,24478472,"Bestar Logan 66""W U or L Shaped Desk with Hutch, File Cabinet, and Bookcase, Antigua (46851-52)"
Furniture,Desks,Office Desks,,Office Desks,100752,"Bush Business Furniture Components 60""W L-Shaped Desk w/ Return and 3-Drawer File Cabinet, Hansen Cherry (BDL002HCL)"
Furniture,Desks,Office Desks,,Office Desks,1669481,"Bush Business Furniture Cubix 84""W Corner Desk with Mobile File Cabinet, Slate/White Spectrum (SRA041SLSU)"
Furniture,Desks,Office Desks,,Office Desks,24391082,"Bush Furniture Somerset 72W L Shaped Desk with Hutch and Lateral File Cabinet, Ash Gray (SET009AG)"
Furniture,Desks,Office Desks,,Office Desks,12313,"Bush Business Furniture Westfield 48W Desk with Pre-Assembled 3Dwr Mobile Pedestal, Mocha Cherry"
Furniture,Desks,Office Desks,,Office Desks,24457588,"Bush Furniture Somerset 72""W 3 Position Sit to Stand L Shaped Desk with Hutch and Bookcase, White (SET017WH)"
Furniture,Desks,Office Desks,,Office Desks,24501928,"Bush Business Furniture Studio C 72""W Bow Front Desk and Credenza with File Cabinets Bundle, Black Walnut (STC009BWSU)"
Furniture,Desks,Office Desks,,Office Desks,24547835,"Hirsh 60""W Double-Pedestal Teacher's Desk, Platinum/White (22645)"
Furniture,Desks,Office Desks,,Office Desks,456296,"Bush Business Furniture Westfield 72""W Credenza Desk, Hansen Cherry (WC24426)"
Furniture,Desks,Office Desks,,Office Desks,24595877,"Bush Furniture Cabot 40""W Writing Desk, Espresso Oak (WC31840)"
Furniture,Desks,Office Desks,,Office Desks,24600362,"Bush Business Furniture Westfield 72W Bow Front L Shaped Desk with 42W Return and Mobile File Cabinet, Mocha Cherry (SRC167MRSU)"
Furniture,Desks,Office Desks,,Office Desks,24604397,"Bush Business Furniture Arrive 60""W Reception Desk with Shelf, Storm Gray (ARV001SG)"
Furniture,Desks,Office Desks,,Office Desks,3082006,"Bush Business Furniture Studio C 60""W Credenza Desk, Natural Elm (SCD360NE)"
Furniture,Desks,Office Desks,,Office Desks,147549,"Bush Furniture Cabot 60""W L Shaped Computer Desk with Hutch and Lateral File Cabinet, Espresso Oak (CAB005EPO)"
Furniture,Desks,Office Desks,,Office Desks,24430549,"Bush Business Furniture Office 500 72""W U Shaped Executive Desk with Drawers, Storm Gray (OF5002SGSU)"
Furniture,Desks,Office Desks,,Office Desks,24589346,"Bush Business Furniture Hustle 72W x 30D L Shaped Computer Desk with Metal Legs, White (HUS001WH)"
Furniture,Desks,Office Desks,,Office Desks,24604386,"Bush Business Furniture Arrive 72""W L Shaped Reception Desk with Shelf, Mocha Cherry (ARV006MR)"
Furniture,Desks,Office Desks,,Office Desks,24274598,"Bush Business Furniture Studio C 72""W L Shaped Desk with Mobile File Cabinet and Return, White (STC007WH)"
Furniture,Desks,Office Desks,,Office Desks,868972,"Sauder Edge Water 65""W Executive Desk, Estate Black (409042)"
Furniture,Desks,Office Desks,,Office Desks,1929202,"Staples Gillespie 62"" W L-Shaped Computer Desk, Sonoma Cherry (ST28189-CC)"
Furniture,Desks,Office Desks,,Office Desks,24290479,"Staples Kendall Park 58.5” Double Pedestal Desk, Cherry Finish, Executive Office Desk with Storage Drawers & Spacious Worktop"
Furniture,Desks,Office Desks,,Office Desks,24442485,"Emerge Vizon 47""W Gaming Desk, Black (59260)"
Furniture,Desks,Office Desks,,Office Desks,24549562,"Eureka Ergonomic 47""W Computer Desk, Teak (CD009)"
Furniture,Desks,Office Desks,,Office Desks,24503499,"Union & Scale™ Essentials 60""W L-Shaped Desk, Natural (UN60420)"
Furniture,Desks,Office Desks,,Office Desks,24484838,"HON Mod 48"" Desk Shell, Java Oak (HLPLDS4830.LJA1)"
Furniture,Desks,Office Desks,,Office Desks,24455218,"Offices To Go Superior 60"" Credenza Shell, American Espresso (TDSL6024CSAEL)"
Furniture,Desks,Office Desks,,Office Desks,24530249,"HON Mod 72"" Table Desk, Gray (HLPLDS72PSSL1)"
Furniture,Desks,Office Desks,,Office Desks,24418402,"Offices To Go Superior 21"" Desk Center Drawer, Artisan Gray (TDSL20CD-AGL)"
Furniture,Desks,Office Desks,,Office Desks,24484840,"HON Mod 72""W Desk Shell, Java Oak (HLPLDS7236B.LJA1)"
Furniture,Desks,Office Desks,,Office Desks,24580464,"HON Mod 72""W Double-Pedestal Desk, Sepia Walnut (HLPLDS72PSSE1)"
Furniture,Desks,Office Desks,,Office Desks,24702338,"Sauder Palladia 65""W Executive Desk, Glacier Oak (432726)"
Furniture,Desks,Office Desks,,Office Desks,24580484,"HON Mod 72""W Double-Pedestal Desk, Java Oak (HLPLDS72PSJA1)"
Furniture,Desks,Office Desks,,Office Desks,24484853,"HON Mod 72"" Desk Shell, Slate Teak (HLPLDS7236B.LSL1)"
Furniture,Desks,Office Desks,,Office Desks,811648,"Offices To Go Furniture Collection 66""W Credenza Shell, American Mahogany (TDSL6624CSAML)"
Furniture,Desks,Office Desks,,Office Desks,24566702,"Regency Marque 144""W Curved Reception Desk Workstation, Driftwood Gray (77293GY)"
Furniture,Desks,Office Desks,,Office Desks,24729261,"Arozzi Arena Gaming Desk, Purple (ARENANAPP)"
Furniture,Desks,Office Desks,,Office Desks,2772926,"HON 10500 Series Right Pedestal Desk, 1 Box/1 File Drawer, 66""W, Mocha Finish"
Furniture,Desks,Office Desks,,Office Desks,24459232,"Offices To Go 48"" Table Desk, American Dark Cherry (TDOTG22BNDADC)"
Furniture,Desks,Office Desks,,Office Desks,24484834,"HON Mod 72"" Credenza Shell, Java Oak (HLPLCS7224.LJA1)"
Furniture,Desks,Office Desks,,Office Desks,24300303,"HON 10500 Series Double Pedestal Desk / Credenza, 72""W x 102""D, Mocha Finish (HON105DC3P72MO)"
Furniture,Desks,Office Desks,,Office Desks,24443066,"Offices To Go Superior 71"" Table, Autumn Walnut (TDSL7130DSAWL)"
Furniture,Desks,Office Desks,,Office Desks,24301755,"Bush Business Furniture Echo 60""W L Shaped Bow Front Desk, Pure White (ECH025PW)"
Furniture,Desks,Office Desks,,Office Desks,24367902,"Bush Furniture Somerset 72""W L Shaped Desk with Hutch and 5 Shelf Bookcase, Mocha Cherry (SET011MR)"
Furniture,Desks,Office Desks,,Office Desks,24388730,"Bush Home Somerset 72W Office Desk with Drawers, Maple Cross (WC81472)"
Furniture,Desks,Office Desks,,Office Desks,24388732,"Bush Home Somerset 72W Office Desk with Drawers, Mocha Cherry (WC81872)"
Furniture,Desks,Office Desks,,Office Desks,24457552,"Bush Furniture Somerset 72""W L-Shaped Desk with Hutch and File Cabinet, White (SET016WH)"
Furniture,Desks,Office Desks,,Office Desks,24501906,"Bush Business Furniture Studio C 60""W L Shaped Desk with 42W Return, Modern Hickory (STC050MH)"
Furniture,Desks,Office Desks,,Office Desks,24553871,"Bush Furniture Cabot 72""W Computer Desk with Drawers, Modern Gray (WC31372)"
Furniture,Desks,Office Desks,,Office Desks,24566689,"Regency Marque 72""W Curved Reception Desk Workstation, Cherry (77290CH)"
Furniture,Desks,Office Desks,,Office Desks,481444,"Bush Business Furniture Cubix 48""W Desk, Slate/White Spectrum (WC8448A)"
Furniture,Desks,Office Desks,,Office Desks,1669550,"Bush Business Furniture Cubix 84""W Corner Desk with Mobile File Cabinet, Natural Cherry/Slate (SRA041NCSU)"
Furniture,Desks,Office Desks,,Office Desks,24391069,"Bush Furniture Somerset 60""W Office Desk with Lateral File Cabinet and 5 Shelf Bookcase, Ash Gray (SET013AG)"
Furniture,Desks,Office Desks,,Office Desks,24402438,"Safco Wire Desk 36"" Workstation, Black (5203BL)"
Furniture,Desks,Office Desks,,Office Desks,24388734,"Bush Home Somerset 72W L-Shaped Sit to Stand Desk with Hutch, Maple Cross (SET015MC)"
Furniture,Desks,Office Desks,,Office Desks,24463215,"Bush Business Furniture Studio C 72""W Office Desk, Hansen Cherry (SCD272HC)"
Furniture,Desks,Office Desks,,Office Desks,24553852,"Bush Furniture Cabot 72""W Computer Desk with Drawers, Ash Gray (WC31272)"
Furniture,Desks,Office Desks,,Office Desks,24666303,"Bush Business Furniture Studio C 60""W Office Desk with Drawers, Natural Elm (STC014NESU)"
Furniture,Desks,Office Desks,,Office Desks,370099,"Bestar Connexion 72""W Laminated Wood L-Shaped Workstation Desk Bundle, Slate/Sandstone (93859-59)"
Furniture,Desks,Office Desks,,Office Desks,481443,"Bush Business Furniture Cubix 36""W Desk, Slate/White Spectrum (WC8436A)"
Furniture,Desks,Office Desks,,Office Desks,456300,"Bush Business Furniture Westfield 72""W Office Desk, Hansen Cherry/Graphite Gray (WC24436)"
Furniture,Desks,Office Desks,,Office Desks,87636,"Bush Business Furniture Cubix 60W Desk with Mobile File Cabinet, Hansen Cherry (SRA003HCSU)"
Furniture,Desks,Office Desks,,Office Desks,24457572,"Bush Home Somerset 60""W L Shaped Computer Desk with Hutch, Platinum Gray (SET002PG)"
Furniture,Desks,Office Desks,,Office Desks,24468061,"Bush Home Somerset 60"" W Office Computer Desk with Drawers, Storm Gray (WC81028K)"
Furniture,Desks,Office Desks,,Office Desks,88184,"Bush Business Furniture Westfield Bow Front Left Handed U Shaped Desk with Lateral File Cabinet, Hansen Cherry (SRC019HCLSU)"
Furniture,Desks,Office Desks,,Office Desks,868972,"Sauder Edge Water 65""W Executive Desk, Estate Black (409042)"
Furniture,Desks,Office Desks,,Office Desks,1929202,"Staples Gillespie 62"" W L-Shaped Computer Desk, Sonoma Cherry (ST28189-CC)"
Furniture,Desks,Office Desks,,Office Desks,24290479,"Staples Kendall Park 58.5” Double Pedestal Desk, Cherry Finish, Executive Office Desk with Storage Drawers & Spacious Worktop"
Furniture,Desks,Office Desks,,Office Desks,24442485,"Emerge Vizon 47""W Gaming Desk, Black (59260)"
Furniture,Desks,Office Desks,,Office Desks,24549562,"Eureka Ergonomic 47""W Computer Desk, Teak (CD009)"
Furniture,Desks,Office Desks,,Office Desks,24503499,"Union & Scale™ Essentials 60""W L-Shaped Desk, Natural (UN60420)"
Furniture,Desks,Office Desks,,Office Desks,24455246,"Offices To Go Superior Laminate 71"" L-Shaped Desk, American Espresso (TDOTG21-AEL)"
Furniture,Desks,Office Desks,,Office Desks,24195319,"Regency Kee 60"" Single Mobile Pedestal Desk- Maple/ Chrome (MTSPM6024PLBPCM)"
Furniture,Desks,Office Desks,,Office Desks,24195330,"Regency Kee 72"" Single Mobile Pedestal Desk- Grey/ Chrome (MTSPM7224GYBPCM)"
Furniture,Desks,Office Desks,,Office Desks,24542497,"HON Mod 48""W Table Desk with Mobile Storage, Traditional Mahogany (HLPL4824BFTM1ALEGSLV)"
Furniture,Desks,Office Desks,,Office Desks,24455271,"Offices To Go Superior 71"" Workstation Desk Bundle, American Mahogany (TDOTG20-AML)"
Furniture,Desks,Office Desks,,Office Desks,24195364,"Regency Kee 72"" Single Mobile Pedestal Desk- Cherry/ Chrome (MTSPM7224CHBPCM)"
Furniture,Desks,Office Desks,,Office Desks,24300302,"HON 10500 Series L-Workstation, Stack-On Storage, Full Pedestals, 72""W x 84""D, Mocha Finish (HON105LRSO7236M)"
Furniture,Desks,Office Desks,,Office Desks,24195372,"Regency Kee 60"" Single Mobile Pedestal Desk- Mahogany/ Chrome (MTSPM6024MHBPCM)"
Furniture,Desks,Office Desks,,Office Desks,24466441,"HON Coze 42""W Desk w/U-Storage, Designer White and Silver (HONRPL2442DWP6S)"
Furniture,Desks,Office Desks,,Office Desks,24729268,"Arozzi Arena Gaming Desk, Sakura (ARENANAWTSAKURA)"
Furniture,Desks,Office Desks,,Office Desks,24455257,"Offices To Go Superior 71"" Workstation Desk Bundle, American Espresso (TDOTG20-AEL)"
Furniture,Desks,Office Desks,,Office Desks,24443077,"Offices To Go Superior Laminate 71"" Conference Table Desk, Autumn Walnut (SL7142RECS-AWL)"
Furniture,Desks,Office Desks,,Office Desks,24455217,"Offices To Go Superior 60"" Credenza Shell, American Dark Cherry (TDSL6024CSADC)"
Furniture,Desks,Office Desks,,Office Desks,24443078,"Offices To Go Superior Laminate 71"" Conference Table Desk, American Mahogany (SL7142RECS-AML)"
Furniture,Desks,Office Desks,,Office Desks,24466438,"HON Coze 42""W Desk w/U-Storage, Natural Recon and Silver (HONRPL2442N1P6S)"
Furniture,Desks,Office Desks,,Office Desks,24195358,"Regency Kee 60"" L-Desk with 42"" Return, Grey/Chrome (ML602442GYBPCM)"
Furniture,Desks,Office Desks,,Office Desks,86056,"Safco 47"" Metal/Laminate Workstation Desk, Cherry/Black (1943CYBL)"
Furniture,Desks,Office Desks,,Office Desks,24274607,"Bush Business Furniture Studio C 60""W Credenza Desk, Storm Gray (SCD360SG)"
Furniture,Desks,Office Desks,,Office Desks,24301753,"Bush Business Furniture Echo 60""W L Shaped Desk, Pure White (ECH026PW)"
Furniture,Desks,Office Desks,,Office Desks,24468189,"Bush Home Somerset 72"" W Office Desk with Drawers and Hutch, Storm Gray (SET018SGWH)"
Furniture,Desks,Office Desks,,Office Desks,24501898,"Bush Business Furniture Studio C 72""W Credenza Desk, Black Walnut (SCD372BW-Z)"
Furniture,Desks,Office Desks,,Office Desks,24501971,"Bush Business Furniture Studio C 72""W U Shaped Desk with Hutch, Bookcase and File Cabinets, Black Walnut (STC001BWSU)"
Furniture,Desks,Office Desks,,Office Desks,24528873,"Bush Business Furniture Hybrid 60""W L Shaped Table Desk with Mobile File Cabinet, Storm Gray (HYB029SGSU)"
Furniture,Desks,Office Desks,,Office Desks,24602352,"Bush Business Furniture Arrive 72""W Reception Desk with Shelf, Storm Gray (AVD172SGK)"
Furniture,Desks,Office Desks,,Office Desks,24623689,"Bush Business Furniture Hustle 48""W Computer Desk and Storage Cabinet with Drawers and Shelves, Natural Elm (HUS007NE)"
Furniture,Desks,Office Desks,,Office Desks,24274597,"Bush Business Furniture Studio C 72""W Office Desk with Mobile File Cabinet, Storm Gray (STC013SG)"
Furniture,Desks,Office Desks,,Office Desks,24367908,"Bush Furniture Somerset 72""W L Shaped Desk with Hutch and Lateral File Cabinet, Hansen Cherry (SET009HC)"
Furniture,Desks,Office Desks,,Office Desks,24391073,"Bush Furniture Somerset 72""W 3 Position Sit to Stand L Shaped Desk with Hutch and Bookcase, Ash Gray (SET017AG)"
Furniture,Desks,Office Desks,,Office Desks,24391077,"Bush Home Somerset 72""W L Shaped Computer Desk with Hutch, Ash Gray (SET001AG)"
Furniture,Desks,Office Desks,,Office Desks,1668949,"Bestar Pro-Linea 71"" U-Desk with Hutch, White/Bark Grey (120880-47)"
Furniture,Desks,Office Desks,,Office Desks,23974005,"Bush Business Furniture Westfield 72""W Office Desk with Hutch and Mobile File Cabinet, Hansen Cherry/Graphite Gray (SRC080HCSU)"
Furniture,Desks,Office Desks,,Office Desks,24388727,"Bush Furniture Somerset 72""W 3 Position Sit to Stand L Shaped Desk with Hutch and File Cabinet, Maple Cross (SET016MC)"
Furniture,Desks,Office Desks,,Office Desks,24501968,"Bush Business Furniture Studio C 60""W Office Desk with Storage Return and Mobile File Cabinet, Platinum Gray (STC042PGSU)"
Furniture,Desks,Office Desks,,Office Desks,24502856,"Bush Business Furniture Hybrid 72""W Computer Table Desk with Metal Legs, Black Walnut (HYD373BW)"
Furniture,Desks,Office Desks,,Office Desks,24457580,"Bush Furniture Somerset 72""W L-Shaped Desk with Hutch, Lateral File Cabinet and Bookcase, Storm Gray (SET012SG)"
Furniture,Desks,Office Desks,,Office Desks,24528823,"Bush Business Furniture Echo 60""W L Shaped Bow Front Desk with Mobile File Cabinet, Charcoal Maple (ECH007CM)"
Furniture,Desks,Office Desks,,Office Desks,24528884,"Bush Business Furniture Echo 60""W Credenza Desk, Pure White/Modern Gray (KI60506-03)"
Furniture,Desks,Office Desks,,Office Desks,24589356,"Bush Business Furniture Hustle 72W x 24D L Shaped Computer Desk with Metal Legs, Natural Elm (HUS002NE)"
Furniture,Desks,Office Desks,,Office Desks,868972,"Sauder Edge Water 65""W Executive Desk, Estate Black (409042)"
Furniture,Desks,Office Desks,,Office Desks,1929202,"Staples Gillespie 62"" W L-Shaped Computer Desk, Sonoma Cherry (ST28189-CC)"
Furniture,Desks,Office Desks,,Office Desks,24290479,"Staples Kendall Park 58.5” Double Pedestal Desk, Cherry Finish, Executive Office Desk with Storage Drawers & Spacious Worktop"
Furniture,Desks,Office Desks,,Office Desks,24442485,"Emerge Vizon 47""W Gaming Desk, Black (59260)"
Furniture,Desks,Office Desks,,Office Desks,24549562,"Eureka Ergonomic 47""W Computer Desk, Teak (CD009)"
Furniture,Desks,Office Desks,,Office Desks,24503499,"Union & Scale™ Essentials 60""W L-Shaped Desk, Natural (UN60420)"
Furniture,Desks,Office Desks,,Office Desks,24566695,"Regency Marque 144""W Curved Reception Desk Workstation, Mahogany (77313MH)"
Furniture,Desks,Office Desks,,Office Desks,24542501,"HON Mod 48""W Table Desk with Mobile Storage, Slate Teak (HLPL4824BFTM1ALEGSLV)"
Furniture,Desks,Office Desks,,Office Desks,24484678,"HON Mod 72""W Reception Desk Shell, Traditional Mahogany (HLPLRCPNDS7230.LTM1)"
Furniture,Desks,Office Desks,,Office Desks,24566703,"Regency Marque 124.5""W Curved Reception Desk Workstation, Driftwood Gray (77292GY)"
Furniture,Desks,Office Desks,,Office Desks,24465839,"HON Coze 48""W Desk, w/U-Storage, Natural Recon and Silver (HONRPL2448N1P6S)"
Furniture,Desks,Office Desks,,Office Desks,24443081,"Offices To Go Superior 144"" Conference Table, American Mahogany (TDSL14448RECSAML)"
Furniture,Desks,Office Desks,,Office Desks,24443093,"Offices To Go Superior 96"" High-Top Collaboration Table, American Mahogany (SL9644HT-AML)"
Furniture,Desks,Office Desks,,Office Desks,24589366,"Bush Business Furniture Hustle 48W x 24D Computer Desk with Metal Legs, White (HUD148WH)"
Furniture,Desks,Office Desks,,Office Desks,24604391,"Bush Business Furniture Arrive 72""W Reception Desk with Shelf and Mobile File Cabinet, Storm Gray (ARV005SG)"
Furniture,Desks,Office Desks,,Office Desks,24623690,"Bush Business Furniture Hustle 72""W L Shaped Computer Desk with 3 Drawer Mobile File Cabinet, Platinum Gray (HUS005PG)"
Furniture,Desks,Office Desks,,Office Desks,24600361,"Bush Business Furniture Westfield 72""W L Shaped Desk with 42W Return and Mobile File Cabinet, Mocha Cherry (SRC166MRSU)"
Furniture,Desks,Office Desks,,Office Desks,24604374,"Bush Business Furniture Arrive 72""W Reception Desk with Counter and Mobile File Cabinet, Mocha Cherry (ARV008MR)"
Furniture,Desks,Office Desks,,Office Desks,24619206,"Bush Business Furniture Vista 72""W L Shaped Desk with Low Storage Cabinet, Natural Elm (VST005NE)"
Furniture,Desks,Office Desks,,Office Desks,24619199,"Bush Business Furniture Vista 72""W Computer Desk, Natural Elm (VSD172NE)"
Furniture,Desks,Office Desks,,Office Desks,24604375,"Bush Business Furniture Arrive 72""W L Shaped Reception Desk with Counter and Mobile File Cabinet, Storm Gray (ARV010SG)"
